"","Name","site","loc","trans","date","lat","long","year","campaign","trannum","loc2","WatershedArea","percshale","colluvial_perc","piedmont_perc","alluvial_perc","bedrock_perc","fluvial_perc","glaciogenic_perc","moraine_perc","organic_perc","lakeperc","scaledgpp","scalednpp","meanelev_m","meanslope_deg","barrenland_perc","forest_perc","grassland_perc","lichenmoss_perc","shrubland_perc","water_perc","urbanbuilt_perc","wetland_perc","percslump2016","percslump17act","percslump17all","slumpacccount","strahlerimpactacc","wmeanSOCC_100CM","gldistkm","meanrough","strahlerstream"
"56","SEDNTS400150706","SE","DN","TS-0400",2015-07-06,67.1488369,-135.708033,2015,"2015shorttransects",1,"DNTS400m",6.584199992,88.033293193526,72.2345053114719,27.765494688528,NA,NA,NA,NA,NA,NA,0,0.2136190457,0.261852792,708.788978607454,10.3120693532718,16.512522753325,0.295498684201886,3.50122303322703,73.6853775861999,5.7591437676976,0.246234175348575,NA,NA,0.274398085586634,NA,0.274398087688625,NA,NA,21.5578732231744,3.76422596555636,7.13749217048463,NA
"57","SEDNTS400150706","SE","DN","TS-0400",2015-07-21,67.1488369,-135.708033,2015,"2015shorttransects",2,"DNTS400m",6.584199992,88.033293193526,72.2345053114719,27.765494688528,NA,NA,NA,NA,NA,NA,0,0.2136190457,0.261852792,708.788978607454,10.3120693532718,16.512522753325,0.295498684201886,3.50122303322703,73.6853775861999,5.7591437676976,0.246234175348575,NA,NA,0.274398085586634,NA,0.274398087688625,NA,NA,21.5578732231744,3.76422596555636,7.13749217048463,NA
"58","SEDNTS400150821","SE","DN","TS-0400",2015-08-21,67.148984,-135.707195,2015,"2015shorttransects",3,"DNTS400m",6.628267627,88.1128528955928,72.2268051148228,27.7731948851772,NA,NA,NA,NA,NA,NA,0,0.2138447723,0.2620306611,707.813721347882,10.2974666032742,16.4027409843152,0.352541448201367,3.47794552051576,73.8013202269016,5.72085470670767,0.244597113358456,NA,NA,0.272573777794448,NA,0.272573773743734,NA,NA,21.5581532997122,3.80092905883365,7.12695458227274,NA
"59","SEDNTS600150706","SE","DN","TS-0600",2015-07-06,67.149272,-135.7043899,2015,"2015shorttransects",1,"DNTS600m",6.743263138,88.3155684922474,72.0444693522791,27.9555306477209,NA,NA,NA,NA,NA,NA,0,0.2144445499,0.2624739739,705.083169408125,10.266099366315,16.1230189599006,0.438603303721261,3.41863482587438,74.0047329586189,5.77458404380122,0.240425908083678,NA,NA,0.267925480450639,NA,0.26792547969263,NA,NA,21.5588669258445,3.91577693968403,7.09913949396706,NA
"60","SEDNTS600150706","SE","DN","TS-0600",2015-07-21,67.149272,-135.7043899,2015,"2015shorttransects",2,"DNTS600m",6.743263138,88.3155684922474,72.0444693522791,27.9555306477209,NA,NA,NA,NA,NA,NA,0,0.2144445499,0.2624739739,705.083169408125,10.266099366315,16.1230189599006,0.438603303721261,3.41863482587438,74.0047329586189,5.77458404380122,0.240425908083678,NA,NA,0.267925480450639,NA,0.26792547969263,NA,NA,21.5588669258445,3.91577693968403,7.09913949396706,NA
"61","SEDNTS600150821","SE","DN","TS-0600",2015-08-21,67.1490818,-135.7045043,2015,"2015shorttransects",3,"DNTS600m",6.761732372,88.3474836588362,71.8592954967484,28.1407045032516,NA,NA,NA,NA,NA,NA,0,0.2145272341,0.2625433345,704.699490531944,10.2562529741849,16.0993509679184,0.445423250325904,3.40929699144007,74.0339944623637,5.77216513152005,0.239769196431877,NA,NA,0.267193660313878,NA,0.2671936609207,NA,NA,21.5589792778158,3.92232327348371,7.08702212111721,NA
"62","SEDNTS800150706","SE","DN","TS-0800",2015-07-06,67.149748,-135.7008039,2015,"2015shorttransects",1,"DNTS800m",6.938647192,88.6445872150118,70.7628609079306,29.2371390920694,NA,NA,NA,NA,NA,NA,0,0.21536334,0.2632018946,700.873361923247,10.2144796637511,16.0266900449613,0.579877684703678,3.32237039911796,73.7921614921558,6.04524456003305,0.233655819028276,NA,NA,0.287590624410215,NA,0.287590623356852,NA,NA,21.56002518087,4.0665397075556,7.05428891354605,NA
"63","SEDNTS800150706","SE","DN","TS-0800",2015-07-21,67.149748,-135.7008039,2015,"2015shorttransects",2,"DNTS800m",6.938647192,88.6445872150118,70.7628609079306,29.2371390920694,NA,NA,NA,NA,NA,NA,0,0.21536334,0.2632018946,700.873361923247,10.2144796637511,16.0266900449613,0.579877684703678,3.32237039911796,73.7921614921558,6.04524456003305,0.233655819028276,NA,NA,0.287590624410215,NA,0.287590623356852,NA,NA,21.56002518087,4.0665397075556,7.05428891354605,NA
"64","SEDNTS800150821","SE","DN","TS-0800",2015-08-21,67.1500009,-135.699934,2015,"2015shorttransects",3,"DNTS800m",6.990902162,88.7294653869664,70.4352751328256,29.5647248671744,NA,NA,NA,NA,NA,NA,0,0.2156100338,0.2633859352,699.722015787419,10.193107142773,15.9770610285996,0.619935288163423,3.29753667246912,73.7475230554815,6.12603464373398,0.231909311552409,NA,NA,0.371647354058056,NA,0.371647347676888,NA,NA,21.5603239801857,4.1043996408839,7.03286930091707,NA
"65","SEDNTSA160725","SE","DN","TS-A",2016-07-25,67.148784,-135.709144,2016,"2016transect",2,"DN",5.761521227,86.3245894418472,79.9695972529829,20.0304027470171,NA,NA,NA,NA,NA,NA,0,0.211021463,0.2590410688,720.883304158869,10.9385234452533,18.2952357313968,0.295778345255492,4.00115630114159,72.2544924971045,4.87194361977434,0.281393505327277,NA,NA,0.313578873568984,NA,0.313578878945161,NA,NA,21.5518580192711,3.70342100651595,7.85449763794613,NA
"66","SEDNTSB160725","SE","DN","TS-B",2016-07-25,67.1487619,-135.709122,2016,"2016transect",2,"DN",0.794138887,100,16.4971961001525,83.5028038998475,NA,NA,NA,NA,NA,NA,0,0.231260159,0.2813089657,626.607451379201,5.75555709967588,4.17224701115771,0.0792166792589213,NA,83.9663358220449,11.7822004875385,NA,NA,NA,NA,NA,NA,NA,NA,21.6,3.70732395438658,1.9167669208688,NA
"67","SEDNTSC160725","SE","DN","TS-C",2016-07-25,67.148769,-135.708973,2016,"2016transect",2,"DN",6.566782146,88.0015525992108,72.2675140214381,27.7324859785619,NA,NA,NA,NA,NA,NA,0,0.2135307166,0.2617819635,709.242645913408,10.3099228641659,16.5563200279237,0.269088029831553,3.51050956254227,73.6826631564586,5.73453194443228,0.24688727881159,NA,NA,0.275125900021946,NA,0.275125903496428,NA,NA,21.5577614857554,3.71865651115901,7.13421541099731,NA
"68","SEUP150706","SE","UP","SS-0000",2015-07-06,67.14848,-135.7209,2015,"2015shorttransects",1,"UP",5.330498641,85.2188026196953,81.6587298123892,18.3412701876108,NA,NA,NA,NA,NA,NA,0,0.2082793267,0.2568065453,733.278946740517,11.1568025980179,19.6526270248769,0.128731953476539,4.32468750380419,71.7202718756134,3.86953481952342,0.304146822705556,NA,NA,NA,NA,NA,NA,NA,21.5479652829151,3.21218273594801,8.13526065880656,NA
"69","SEUP150706","SE","UP","SS-0000",2015-07-21,67.14848,-135.7209,2015,"2015shorttransects",2,"UP",5.330498641,85.2188026196953,81.6587298123892,18.3412701876108,NA,NA,NA,NA,NA,NA,0,0.2082793267,0.2568065453,733.278946740517,11.1568025980179,19.6526270248769,0.128731953476539,4.32468750380419,71.7202718756134,3.86953481952342,0.304146822705556,NA,NA,NA,NA,NA,NA,NA,21.5479652829151,3.21218273594801,8.13526065880656,NA
"70","SEUP150706","SE","UP","SS-0000",2015-08-21,67.14848,-135.7209,2015,"2015shorttransects",3,"UP",5.330498641,85.2188026196953,81.6587298123892,18.3412701876108,NA,NA,NA,NA,NA,NA,0,0.2082793267,0.2568065453,733.278946740517,11.1568025980179,19.6526270248769,0.128731953476539,4.32468750380419,71.7202718756134,3.86953481952342,0.304146822705556,NA,NA,NA,NA,NA,NA,NA,21.5479652829151,3.21218273594801,8.13526065880656,NA
"71","SEUP160617","SE","UP","SS-0000",2016-06-17,67.1484219,-135.721204,2016,"2016transect",1,"UP",5.313292589,85.1709366580561,81.8883822595157,18.1116177404843,NA,NA,NA,NA,NA,NA,0,0.2081646538,0.2567130397,733.769070776932,11.1655541831787,19.7162681706757,0.12914882644776,4.33869214896513,71.6713937024039,3.83936540946963,0.305131742037895,NA,NA,NA,NA,NA,NA,NA,21.5477967788551,3.19874026373776,8.14666538509845,NA
"72","SEUP160617","SE","UP","SS-0000",2016-07-25,67.1484219,-135.721204,2016,"2016transect",2,"UP",5.313292589,85.1709366580561,81.8883822595157,18.1116177404843,NA,NA,NA,NA,NA,NA,0,0.2081646538,0.2567130397,733.769070776932,11.1655541831787,19.7162681706757,0.12914882644776,4.33869214896513,71.6713937024039,3.83936540946963,0.305131742037895,NA,NA,NA,NA,NA,NA,NA,21.5477967788551,3.19874026373776,8.14666538509845,NA
"73","SEUP160617","SE","UP","SS-0000",2016-08-09,67.1484219,-135.721204,2016,"2016transect",3,"UP",5.313292589,85.1709366580561,81.8883822595157,18.1116177404843,NA,NA,NA,NA,NA,NA,0,0.2081646538,0.2567130397,733.769070776932,11.1655541831787,19.7162681706757,0.12914882644776,4.33869214896513,71.6713937024039,3.83936540946963,0.305131742037895,NA,NA,NA,NA,NA,NA,NA,21.5477967788551,3.19874026373776,8.14666538509845,NA
"74","site0","0","NA","SS-0000",2017-07-17,67.33891,-135.90845,2017,"2017synoptic",1,"NA",6.794182473,0.235021370015589,99.4644128909625,NA,0.53558710903751,NA,NA,NA,NA,NA,0,0.2347246047,0.2853077654,658.196965310395,6.39851505237467,0.42421620881021,1.9709666854198,0.172337834839342,66.9740861629094,30.4583931080212,NA,NA,NA,3.61981438948144,3.49557199014626,3.61981438948145,6,6,21.6,6.32055478062423,3.03049215588584,3
"75","site1","1","NA","SS-0000",2017-08-03,67.13112,-136.05009,2017,"2017synoptic",1,"NA",0.958454483,100,100,NA,NA,NA,NA,NA,NA,NA,0,0.1963546817,0.2493063717,763.9220618858,9.99417936984734,38.707492941838,NA,NA,52.2078006759768,8.73934540493947,NA,0.345360977245712,NA,NA,NA,NA,0,0,19.6,-0.426071342000547,6.44751278150899,NA
"76","site10","10","NA","SS-0000",2017-07-22,67.2708,-135.37079,2017,"2017synoptic",1,"NA",105.7384634815,91.9075169362564,27.5587198144479,44.8913888841822,2.87135717790259,NA,NA,NA,22.1108052174363,2.56772890603101,1.22416337347444,0.250540446373062,0.295597681159213,449.828126537548,5.64077872296588,2.09223740175487,6.71129426774364,0.673480290566369,58.8962536568112,30.1997168237932,0.194516877074997,0.00113017865939904,0.0076664190522851,0.168516267992139,0.536818423679909,0.590872263334586,7,16,21.5471401600267,19.4001576390015,2.84464457549354,4
"77","site12-1","12-1","NA","SS-0000",2017-08-09,67.2702,-135.07635,2017,"2017synoptic",1,"NA",0.211774287,100,NA,NA,NA,NA,NA,NA,100,NA,0,0.2685050167,0.3052692936,345.925433325146,3.03479205934939,NA,16.6923445032105,NA,8.04673752489151,70.9945097768108,NA,4.2664081950872,NA,NA,NA,NA,0,0,21.6,31.2565358071998,0.460677004764547,1
"78","site13","13","NA","SS-0000",2017-07-13,67.22099,-135.50356,2017,"2017synoptic",1,"NA",2.259198546,100,NA,53.8612701795831,NA,NA,NA,NA,46.1387298204169,NA,0.476443085208316,0.2629929184,0.3057570294,376.530495818196,2.21541253341587,NA,NA,NA,85.9118143363968,13.55937702195,0.0523655553363364,NA,NA,NA,NA,NA,0,0,21.6,11.9843263652641,0.356833477304614,NA
"79","site14","14","NA","SS-0000",2017-07-22,67.34028,-135.07568,2017,"2017synoptic",1,"NA",25.73146868,98.2262158850136,7.40635390732989,NA,0.180453264615654,NA,NA,NA,92.4131928280545,NA,2.12142804519475,0.2674930217,0.3078333794,299.427546259819,3.37809905520062,0.159185307829058,13.2624575497663,0.0175022778293851,30.7688956524235,53.2103221211998,0.460670751508671,NA,NA,NA,NA,NA,0,0,21.6,34.2187453097455,1.70456770312664,3
"80","site19","19","NA","SS-0000",2017-07-22,67.28463,-135.81267,2017,"2017synoptic",1,"NA",9.109938406,100,66.7847807659372,33.2152192340628,NA,NA,NA,NA,NA,NA,0,0.2134850385,0.2512265811,795.513025491745,8.59278030396376,26.1127008619318,0.0889819401641414,2.32849245517137,50.5346306709731,20.9253071895183,0.00988688224131336,NA,NA,1.36987337776363,1.14843141799723,1.36987337776363,7,2,20.5377825319916,3.95046887847813,5.02998792450925,3
"81","site20","20","NA","SS-0000",2017-07-22,67.28432,-135.811577,2017,"2017synoptic",1,"NA",2.655512002,100,NA,100,NA,NA,NA,NA,NA,NA,1.67641735072114,0.2397805363,0.2780308656,649.133407161497,3.71095551494944,NA,0.169589143648588,NA,73.3849037368563,24.4006787774135,0.368410991435178,NA,NA,3.09099083644785,3.09099092038701,3.09099083644786,3,2,21.5932514411744,3.9333504724871,0.906847624756377,2
"82","site23","23","NA","SS-0000",2017-07-20,67.42294,-135.76846,2017,"2017synoptic",1,"NA",13.8056319,89.1172748807889,65.1490695827938,34.8509304172062,NA,NA,NA,NA,NA,NA,0.325546073609374,0.2266299701,0.2696328785,721.299260933631,12.5698296341815,19.6911912492479,2.32910266381718,1.07144380581719,59.7463675426632,16.534594911833,0.301753752980242,NA,NA,NA,1.91983151786428,1.91983156799729,4,3,21.6,12.7051866229019,10.2381773181533,3
"83","site24","24","NA","SS-0000",2017-07-20,67.42281,-135.7681,2017,"2017synoptic",1,"NA",3.664340364,100,68.6631859328511,31.3368140671488,NA,NA,NA,NA,NA,NA,0,0.2319918888,0.2733173919,717.339357872305,12.3755123673137,19.5036725589578,4.37523945628887,2.39286919460781,58.7914361232326,14.9367826669129,NA,NA,NA,NA,NA,NA,0,0,21.6,12.7184636908255,9.94666213991027,2
"84","site26","26","NA","SS-0000",2017-07-14,67.15805,-135.91437,2017,"2017synoptic",1,"NA",4.257982299,100,92.4889526402868,7.51104735971318,NA,NA,NA,NA,NA,NA,0,0.1565292365,0.1995476043,800.271251574263,14.7962268089861,70.402244220089,0.355540942446362,1.05446785713755,25.5023318746712,2.68541510565595,NA,NA,NA,NA,NA,NA,0,0,19.6,0.199757044733126,12.8652335931453,NA
"85","site27","27","NA","SS-0000",2017-07-12,67.14847,-135.73062,2017,"2017synoptic",1,"NA",0.867775451,90.4727857091637,63.5187631909168,36.4812368090832,NA,NA,NA,NA,NA,NA,0,0.2207185366,0.2775237634,680.027837387334,6.59094228932644,NA,NA,NA,82.7967245798994,17.2032754201006,NA,NA,NA,NA,NA,NA,0,0,21.6,2.15000418869546,2.56385319996026,NA
"86","site29","29","NA","SS-0000",2017-07-20,67.36329,-136.04463,2017,"2017synoptic",1,"NA",13.84863642,39.4998735309636,57.6143117552736,NA,NA,NA,NA,NA,42.3856882447264,NA,0.0078780332157411,0.224013328,0.2593263784,760.852060447142,6.00413637133234,15.1016475425838,0.366442566801793,0.134529238367249,59.1274783633003,25.2620242557309,NA,NA,NA,0.0929793357973988,0.0929793098501544,0.0929793357973952,0,0,12.7,3.08641717772349,2.20817449123229,3
"87","site3","3","NA","SS-0000",2017-07-22,67.28441,-136.00156,2017,"2017synoptic",1,"NA",61.45302904,90.5517235943891,94.9578991374016,NA,NA,NA,4.58551653765669,NA,0.456584324941666,NA,0,0.1740477157,0.2094515339,960.064324729189,13.8891552389166,42.1207968910954,1.26483911832416,4.87538379947859,43.0857508971331,8.46277857961578,0.184588192367758,NA,0.0058625219852213,NA,NA,NA,0,0,15.7026643759332,1.24186604027067,12.3506114952137,4
"88","site30","30","NA","SS-0000",2017-07-14,67.16476,-135.89633,2017,"2017synoptic",1,"NA",1.637125667,78.3317911998827,96.6073758113468,NA,NA,NA,NA,3.39262418865324,NA,NA,0.322772299492219,0.173848875,0.218847906,779.418367516782,11.83508509624,56.993841598904,1.10390653736746,1.08246154922206,36.3994181501034,3.63019807169971,0.424255609021841,0.0431461842173134,NA,NA,NA,NA,0,0,19.6,-0.840288916177133,9.56276543505566,NA
"89","site31","31","NA","SS-0000",2017-07-29,67.16723,-135.89769,2017,"2017synoptic",1,"NA",4.85587127,94.2274773402322,100,NA,NA,NA,NA,NA,NA,NA,0,0.1344787851,0.1726424659,958.977870709468,16.1322937251764,71.3445496325625,0.583339466524674,0.722092864544352,26.2556650231755,1.09435301319298,NA,NA,NA,NA,NA,NA,0,0,19.6,-1.00078885369953,15.4630156018799,NA
"90","site32","32","NA","SS-0000",2017-07-29,67.16783,-135.89722,2017,"2017synoptic",1,"NA",8.437003145,68.7539820816219,98.5294784258482,NA,NA,NA,NA,1.47052157415186,NA,NA,0,0.1461026197,0.1887353545,924.026881657919,16.7792095126157,63.5698604567787,0.367457973517928,4.21736637594179,30.8877209641839,0.936243355650837,0.0213508739269099,NA,NA,NA,NA,NA,0,0,19.6,-1.03523657825522,16.6342908452478,NA
"91","site35","35","NA","SS-0000",2017-07-20,67.31586,-135.55933,2017,"2017synoptic",1,"NA",2.912410106,100,NA,NA,11.5760505499384,NA,NA,NA,88.4239494500616,NA,9.015419763398,0.2371299889,0.2940596619,362.278557065422,3.5571558676528,1.7439926018799,1.39020854340554,NA,68.1838280263331,18.979439664856,0.687111400106325,NA,NA,NA,NA,NA,0,0,21.6,15.1765548098325,0.998944386850693,2
"92","site36","36","NA","SS-0000",2017-07-20,67.27912,-135.67836,2017,"2017synoptic",1,"NA",42.50411543,56.308731145675,54.8788630638765,39.4386243442731,4.26810921448422,NA,NA,NA,NA,1.41440337736615,0.0776131751596511,0.205613316,0.2458036225,731.836727754508,10.5059200266148,22.3207374176,1.60316772226275,2.68714697378465,59.7760577376827,13.3851419953743,0.150134978126593,NA,NA,1.49796129227784,1.29383497967082,1.49796129227784,17,12,20.4705213219445,8.98821876946282,8.83322735326991,3
"93","site37","37","NA","SS-0000",2017-07-20,67.27955,-135.67537,2017,"2017synoptic",1,"NA",26.33408465,99.3164239003956,23.3321180103414,71.6419552435907,4.2455125182998,NA,NA,NA,NA,0.780414227768086,0.0916717238058918,0.2255428533,0.2711323337,628.358304807785,6.84359991055602,8.33340813234859,0.222407825960611,1.00571785145854,69.5416066828291,20.6887209092036,0.116466874405976,NA,NA,0.662676688485003,0.526794235705614,0.662676688484999,6,5,21.1102629383491,9.05579300620325,4.50283624800461,3
"94","site38","38","NA","SS-0000",2017-07-20,67.36964,-135.65767,2017,"2017synoptic",1,"NA",4.17658057,34.7276231018914,NA,91.2878753372135,NA,NA,NA,NA,NA,8.71212466278651,3.80905811568245,0.2485181358,0.3006303959,420.574556790258,2.8246829130568,NA,0.614297960174312,NA,85.4847726823177,9.07906242726684,1.01280881454909,NA,NA,1.48167038080153,1.12825100356091,1.48167038080152,3,2,21.6,15.1285591402933,0.618199100031191,2
"95","site40alt1","40-alt1","NA","SS-0000",2017-08-09,67.13908,-136.01559,2017,"2017synoptic",1,"NA",1.243442443,100,94.2259206250597,NA,NA,NA,5.77407937494034,NA,NA,NA,0,0.1810567006,0.2310957765,747.234703018977,10.4100870863017,54.3050356602483,NA,NA,45.081645348046,0.507038599404232,NA,0.106280392301447,NA,NA,NA,NA,0,0,19.6,0.1774908330936,6.77978248572314,NA
"96","site42","42","NA","SS-0000",2017-07-15,67.18324,-135.80646,2017,"2017synoptic",1,"NA",4.231788471,43.3188127035748,100,NA,NA,NA,NA,NA,NA,NA,0,0.1764943429,0.2192404017,885.13107354651,13.2361725943226,58.0104348583087,NA,4.58758268677873,33.3390792608237,2.34401369983027,0.20037340793289,1.51851608632575,NA,NA,0.0905526802086102,0.0905527033882217,1,1,19.6,0.499711859631769,10.8918513564232,NA
"97","site45","45","NA","SS-0000",2017-08-03,67.12401,-136.08083,2017,"2017synoptic",1,"NA",11.2852774,100,100,NA,NA,NA,NA,NA,NA,NA,0,0.1427002503,0.1833115307,911.573398230187,13.5910304875606,58.7692351491492,0.710300358816114,2.48981325125035,35.9610594169333,0.922227235416802,1.14736458843419,NA,NA,NA,NA,NA,0,0,12.7952847000747,-1.11232297071097,11.9518883429535,NA
"98","site48","48","NA","SS-0000",2017-07-12,67.17965,-135.73062,2017,"2017synoptic",1,"NA",1.09097012,24.0285912206883,100,NA,NA,NA,NA,NA,NA,NA,0,0.2165484154,0.2775155036,708.132386003101,6.93377655477171,11.0646930325756,NA,NA,83.7277029165707,5.20760405085365,NA,NA,NA,1.64220475269743,1.64220479334464,1.64220475269746,1,1,21.6,2.15360710160752,3.15019855912095,NA
"99","site5","5","NA","SS-0000",2017-07-22,67.29549,-135.808,2017,"2017synoptic",1,"NA",18.11033579,67.8464137308807,64.1902529602978,35.8097470397022,NA,NA,NA,NA,NA,NA,0.00701462927875598,0.2293504331,0.2751049894,692.204354850243,6.73013886616727,8.76629790713948,0.154173603626893,1.1289486459634,48.0795811850911,41.8639840288998,NA,NA,NA,1.7756343185677,1.73183745706896,1.7756343185677,10,8,21.2971290907497,4.88609104054648,2.85716675887535,3
"100","site53","53","NA","SS-0000",2017-07-15,67.17613,-135.7614,2017,"2017synoptic",1,"NA",1.752290269,72.325273478623,97.0836259979553,2.91637400204466,NA,NA,NA,NA,NA,NA,0.0405694077163077,0.1913991969,0.2369058343,873.260428237537,14.6349810343309,34.6821993043128,NA,0.136678894186973,62.5668910779353,2.57366131584614,NA,NA,NA,NA,NA,NA,0,0,20.0281268497863,1.46960030483457,13.0213036226596,NA
"101","site57","57","NA","SS-0000",2017-07-30,67.26318,-135.21683,2017,"2017synoptic",1,"NA",2.472676752,100,12.1293650407816,8.26158303448384,NA,NA,NA,NA,79.6090519247346,NA,3.21840727276993,0.2631652494,0.3079370375,379.514895704367,4.89357337190363,0.50997605217612,44.2662735939701,0.565973608808056,6.25191120252093,42.8240889013628,0.85795998660629,1.50540933683839,NA,2.24451202008265,2.10535754800229,2.48089623513175,1,1,21.6,25.1995856462381,1.87909325713805,3
"102","site6","6","NA","SS-0000",2017-07-17,67.35889,-135.30692,2017,"2017synoptic",1,"NA",4.976088038,99.5355312553526,8.78939813259981,NA,NA,NA,NA,NA,91.2106018674002,NA,3.16259863299208,0.2585070316,0.3068453891,331.332243269648,4.53304381129388,NA,17.1980135584237,0.287427338991691,33.3150979446181,45.1797619664838,0.857100558276445,NA,NA,NA,NA,NA,0,0,21.6,27.0246185904593,2.01529292291033,3
"103","site62","62","NA","SS-0000",2017-08-05,67.21964,-135.50516,2017,"2017synoptic",1,"NA",1.870492798,100,1.06581040606919,91.7798901229979,NA,NA,NA,NA,7.15429947093288,NA,0.0680277806628321,0.2646651022,0.3067908137,429.756490485696,3.15389269510343,NA,NA,NA,68.0645005729133,31.867471646277,NA,NA,NA,NA,NA,NA,0,0,21.6,11.8876541016428,0.685858866276261,NA
"104","site7","7","NA","SS-0000",2017-07-30,67.25775,-135.23975,2017,"2017synoptic",1,"NA",11.20312906,100,12.5777509053533,27.6035755096967,NA,NA,NA,NA,59.81867358495,NA,0.335204312047165,0.2570060744,0.2979447041,426.810842004562,4.75253480958327,0.0637912619367082,8.59547163549466,0.70030900765138,39.9109391407167,49.3414615277482,0.0443614264235065,1.0084616879848,NA,0.933471311156724,0.933471310093295,0.933471311156727,2,4,21.6,24.114270192922,1.69947289070302,3
"105","site71","71","NA","SS-0000",2017-08-05,67.19936,-135.6806,2017,"2017synoptic",1,"NA",0.328326023,100,NA,100,NA,NA,NA,NA,NA,NA,0,0.2478756556,0.2900733452,528.740544546755,5.80999445495851,NA,NA,NA,83.0141587312369,16.9858412687631,NA,NA,NA,NA,NA,NA,0,0,21.6,3.96783535950284,1.8053466162035,NA
"106","site8","8","NA","SS-0000",2017-07-22,67.33733,-135.91872,2017,"2017synoptic",1,"NA",8.660237387,9.73587865007243,37.6228820467238,35.1856388233572,1.39008400977288,NA,NA,NA,25.8013951201461,NA,0,0.2264098959,0.2629576429,723.026080080656,10.0624023851872,20.8632283542163,6.29875592128075,0.65520931517072,58.8653691639787,13.3174372453535,NA,NA,NA,NA,NA,NA,0,0,16.1143958199781,5.85683326898325,6.5966145615143,2
"107","site9alt","9-alt","NA","SS-0000",2017-07-17,67.35922,-135.3075,2017,"2017synoptic",1,"NA",32.82675451,99.76063948319,15.3286676843366,18.5691459667409,NA,NA,NA,NA,66.1021863489225,NA,2.22751859620016,0.2592360865,0.3031290746,349.17211030832,4.53526257330153,0.187610347935402,10.3817212455055,0.229425149048315,58.6471811000977,27.8103829022068,0.51616065614886,NA,NA,0.241084433207059,0.194963426958613,0.241084433207055,7,3,21.6,26.9758424680768,2.18538952037041,3
"108","siteDC-3","DC-3","NA","SS-0000",2017-07-27,67.29575,-135.17517,2017,"2017transect",1,"NA",34.80724847,99.8585350074388,17.660878834622,13.914350726099,NA,NA,NA,NA,68.424770439279,NA,1.2526455198643,0.2620487494,0.3123053937,356.398090182959,5.85263522529824,0.178384781825257,40.7630245502424,0.735900025613939,16.0797380738085,40.027713182448,0.204028919080453,0.758564946751018,NA,2.09691531171563,1.95966111012117,2.11370783354636,4,10,21.6,28.1756240733722,3.00299010998718,4
"109","siteDC-4","DC-4","NA","SS-0000",2017-07-27,67.32426,-135.13873,2017,"2017transect",1,"NA",225.956106,95.3728636884449,21.7836636260528,25.6498556802631,2.36989184152089,NA,NA,0.0871092286185529,48.88569683709,1.22378278645458,1.38365928119656,0.2546200833,0.3035455128,376.598207348747,5.64200627948474,1.19478263565056,22.3534329735232,0.79789086003518,42.1500429548372,31.7815374156726,0.217900256645392,0.117380604497429,0.00358760119557979,0.668747918204577,0.601230787384944,0.671334691440595,14,29,21.5752635457009,30.9937823698034,3.07141998584599,5
"110","siteSC-1A","SC-1A","NA","SS-0000",2017-07-27,67.29198,-135.96233,2017,"2017transect",1,"NA",19.11339662,79.8334699852332,100,NA,NA,NA,NA,NA,NA,NA,0,0.1307066944,0.1644166454,1027.25222617978,17.4955331817302,57.7616214476898,0.527778855097382,4.67113789381755,32.9975743595601,3.78260280288985,0.259284640945223,NA,NA,NA,NA,NA,0,0,19.6,1.96377342799129,18.7729999706859,3
"111","siteSC-2B","SC-2B","NA","SS-0000",2017-07-27,67.30436,-136.00502,2017,"2017transect",1,"NA",108.422849,86.6811753639063,90.7383718013052,NA,NA,NA,2.8069820515872,NA,6.45464614710763,NA,0,0.1721407446,0.2074859993,940.49636219597,13.8079546000604,42.965336065641,0.956974606189018,4.34562767765699,42.7790748945163,8.75726904086114,0.192394886641852,NA,0.00332282849367908,0.0063863996855374,NA,0.00638639968553743,0,0,16.0813198940918,1.45687231372757,12.6064842371718,4
"112","siteSC-3B","SC-3B","NA","SS-0000",2017-07-27,67.33891,-135.90863,2017,"2017transect",1,"NA",143.3521784,67.3802632630699,86.0937057125874,2.94402700731888,1.48039689974668,NA,2.36471237310254,NA,7.11715800724448,NA,0,0.186323851,0.2228772747,877.6182730069,12.8233027610087,36.2202677224832,1.71862920474116,3.36028318610646,46.2356635493934,12.2125809031334,0.250062245742974,NA,0.00251318839936173,0.182527402336671,0.19749053926226,0.208209411505477,7,7,16.5216037877557,6.33353187838364,11.1888199711938,4
"113","siteSC-4B","SC-4B","NA","SS-0000",2017-07-25,67.35751,-135.78325,2017,"2017transect",1,"NA",235.6075011,65.3993591988987,66.4345300993511,14.6909703529975,2.85144794970082,NA,1.43641669788697,NA,13.8479409324477,0.73869396761595,0.0588097281336861,0.2064992925,0.2437668951,780.790123966661,10.9752791005126,24.6921868459042,2.14821176230991,2.16229057454115,51.3240449914755,19.4473719525235,0.165555025806312,NA,0.0015291193061794,0.284263883288425,0.253390910749049,0.299889793730802,21,15,17.5186885799379,10.7518929160215,8.82592574810444,5
